x1,y1,x2,y2
1.3107936488974437,2.3111812118360993,7.991528785025707,0.34637220201650676
1.371429695579355,2.5018182710001033,8.055424679382703,0.5360505376340536
1.4320657422612662,2.692455330164107,8.119320573739701,0.7257288732516001
1.492701788943177,2.883092389328111,8.183216468096697,0.9154072088691474
1.5533378356250886,3.0737294484921143,8.247112362453695,1.1050855444866943
1.613973882307,3.2643665076561175,8.311008256810688,1.294763880104242
1.674609928988911,3.455003566820122,8.374904151167685,1.484442215721789
1.735245975670822,3.645640625984125,8.43880004552468,1.6741205513393358
1.7958820223527332,3.8362776851481293,8.502695939881677,1.8637988869568827
1.856518069034645,4.0269147443121325,8.566591834238672,2.05347722257443
1.917154115716556,4.217551803476136,8.630487728595671,2.243155558191977
1.9777901623984664,4.40818886264014,8.694383622952666,2.4328338938095238
2.038426209080378,4.598825921804144,8.758279517309662,2.6225122294270715
2.099062255762289,4.789462980968147,8.822175411666658,2.812190565044618
2.1596983024442,4.980100040132151,8.886071306023656,3.0018689006621653
2.2203343491261114,5.170737099296155,8.94996720038065,3.191547236279712
2.2809703958080227,5.361374158460159,9.013863094737646,3.38122557189726
2.341606442489934,5.5520112176241625,9.077758989094642,3.5709039075148064
2.402242489171845,5.742648276788166,9.14165488345164,3.7605822431323532
2.4628785358537564,5.93328533595217,9.205550777808632,3.9502605787499006
2.5235145825356673,6.123922395116174,9.26944667216563,4.139938914367448
2.584150629217578,6.314559454280177,9.333342566522628,4.329617249984995
2.6447866758994896,6.505196513444181,9.397238460879622,4.519295585602542
2.705422722581401,6.695833572608184,9.461134355236618,4.708973921220089
6.4888889575787845,5.79158359509351,9.525030249593616,4.898652256837636
6.548679211612491,5.982469402483833,9.588926143950612,5.088330592455183
6.608469465646198,6.173355209874157,9.652822038307608,5.27800892807273
6.668259719679908,6.364241017264481,9.716717932664602,5.467687263690277
6.728049973713615,6.555126824654806,9.7806138270216,5.657365599307823
6.7878402277473215,6.74601263204513,9.844509721378596,5.847043934925371
6.84763048178103,6.9368984394354545,9.908405615735592,6.036722270542919
6.907420735814737,7.127784246825779,9.972301510092588,6.226400606160466
6.9672109898484464,7.318670054216103,10.036197404449585,6.416078941778013
7.027001243882154,7.509555861606427,10.100093298806582,6.6057572773955595
7.08679149791586,7.700441668996752,10.163989193163577,6.795435613013106
7.146581751949569,7.891327476387076,10.227885087520574,6.985113948630653
7.206372005983276,8.0822132837774,10.29178098187757,7.1747922842482
7.266162260016985,8.273099091167724,10.355676876234565,7.364470619865748
7.325952514050693,8.463984898558047,10.41957277059156,7.554148955483294
7.385742768084399,8.654870705948372,10.483468664948557,7.743827291100842
7.445533022118106,8.845756513338698,10.547364559305555,7.933505626718389
7.505323276151815,9.03664232072902,10.611260453662549,8.123183962335936
7.565113530185523,9.227528128119346,10.675156348019545,8.312862297953483
7.6249037842192315,9.418413935509669,10.739052242376543,8.50254063357103
7.684694038252938,9.609299742899996,10.80294813673354,8.692218969188579
7.744484292286645,9.800185550290319,10.866844031090535,8.881897304806124
7.804274546320353,9.991071357680642,10.930739925447531,9.07157564042367
7.864064800354063,10.181957165070967,10.994635819804527,9.261253976041218
7.92385505438777,10.372842972461292,11.058531714161523,9.450932311658766
7.983645308421476,10.563728779851616,11.122427608518517,9.640610647276311
8.043435562455183,10.75461458724194,10.459622116447443,10.04401238344911
8.10322581648889,10.945500394632264,9.138488715994932,10.641028831094085
