x1,y1,x2,y2
3.007985790762212,1.2778606198307965,3.0704672337389622,1.2387299278594575
2.8412579449418773,1.6182634300559608,3.1761436947518202,1.408532180310654
2.674530099121541,1.9586662402811266,3.2818201557646782,1.578334432761852
2.5078022533012057,2.299069050506291,3.3874966167775353,1.7481366852130495
2.341074407480871,2.6394718607314553,3.493173077790394,1.9179389376642462
2.174346561660535,2.979874670956621,3.598849538803253,2.0877411901154432
2.0076187158401995,3.3202774811817855,3.70452599981611,2.2575434425666407
1.8408908700198636,3.6606802914069503,3.810202460828969,2.427345695017838
1.674163024199528,4.001083101632116,3.915878921841826,2.5971479474690358
1.5074351783791922,4.34148591185728,4.021555382854686,2.766950199920232
1.340707332558858,4.681888722082444,4.127231843867543,2.936752452371429
1.2127281680389024,4.998024123617561,4.232908304880402,3.1065547048226265
1.4070797484785322,5.112291186442905,4.338584765893259,3.276356957273824
1.6014313289181625,5.2265582492682485,4.444261226906116,3.4461592097250215
1.795782909357792,5.340825312093593,4.549937687918975,3.6159614621762186
1.9901344897974227,5.455092374918937,4.655614148931834,3.7857637146274152
2.1844860702370523,5.56935943774428,4.76129060994469,3.955565967078613
2.378837650676683,5.683626500569625,4.86696707095755,4.125368219529809
2.573189231116313,5.797893563394969,4.972643531970407,4.295170471981008
2.767540811555943,5.912160626220313,5.078319992983266,4.464972724432204
2.9618923919955726,6.026427689045658,5.183996453996124,4.634774976883402
3.1562439724352043,6.140694751871001,5.289672915008981,4.804577229334599
3.350595552874834,6.254961814696346,5.395349376021841,4.974379481785796
3.544947133314463,6.369228877521689,5.501025837034697,5.1441817342369935
3.739298713754094,6.483495940347034,5.606702298047557,5.313983986688189
3.9336502941937237,6.5977630031723775,5.712378759060414,5.483786239139389
4.128001874633354,6.7120300659977215,5.818055220073271,5.653588491590586
4.322353455072984,6.8262971288230645,5.92373168108613,5.823390744041783
4.516705035512614,6.940564191648409,6.029408142098988,5.99319299649298
4.711056615952244,7.054831254473753,6.135084603111847,6.162995248944176
4.905408196391875,7.169098317299097,6.240761064124704,6.332797501395374
5.083149389063299,7.293768084292527,6.346437525137563,6.502599753846571
4.928795371343488,7.626421450317304,6.452113986150421,6.6724020062977685
4.774441353623681,7.95907481634208,6.557790447163279,6.842204258748966
4.620087335903871,8.29172818236686,6.663466908176136,7.012006511200164
4.4657333181840615,8.624381548391636,6.769143369188994,7.181808763651361
4.311379300464253,8.957034914416415,6.874819830201853,7.351611016102558
4.157025282744442,9.289688280441194,6.980496291214711,7.521413268553755
4.002671265024633,9.622341646465971,7.086172752227569,7.691215521004953
3.8483172473048244,9.954995012490746,7.191849213240425,7.86101777345615
3.693963229585016,10.287648378515525,7.297525674253285,8.030820025907348
3.539609211865206,10.620301744540303,7.4032021352661435,8.200622278358544
3.507978721481187,10.876096185466311,7.508878596279001,8.370424530809741
3.6019593901280262,11.053223243918,7.6145550572918586,8.540226783260938
3.695940058774865,11.230350302369688,7.720231518304717,8.710029035712136
3.7899207274217037,11.407477360821376,7.825907979317574,8.879831288163333
3.883901396068543,11.584604419273065,7.931584440330433,9.04963354061453
3.9778820647153825,11.761731477724753,8.037260901343291,9.219435793065728
4.071862733362221,11.93885853617644,8.14293736235615,9.389238045516924
4.16584340200906,12.11598559462813,8.248613823369007,9.559040297968123
4.259824070655899,12.293112653079817,8.354290284381864,9.72884255041932
4.3538047393027375,12.470239711531505,8.459966745394723,9.898644802870518
4.447785407949577,12.647366769983194,8.56564320640758,10.068447055321714
4.541766076596416,12.824493828434882,8.671319667420441,10.23824930777291
4.635746745243255,13.00162088688657,8.776996128433296,10.408051560224107
4.729727413890094,13.178747945338259,8.882672589446155,10.577853812675306
4.823708082536934,13.355875003789947,8.988349050459014,10.747656065126503
4.917688751183771,13.533002062241634,9.094025511471871,10.9174583175777
5.011669419830611,13.710129120693324,9.199701972484728,11.087260570028898
5.10565008847745,13.887256179145012,9.305378433497587,11.257062822480094
5.199630757124289,14.064383237596699,9.411054894510446,11.42686507493129
5.293611425771128,14.241510296048387,7.139674465720038,13.08536343492683
5.387592094417967,14.418637354500076,6.569490117083075,13.678441781813753
5.481572763064806,14.595764412951766,5.999305768446111,14.271520128700676
